GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-IG2_AML__co-4-Query	avg-IG2_AML__co-4-Ref
ENSMUSG00000015092	En	-1.71850935472	0.000534490273268	0.0147040395971	Edf1	5.07747305457	6.79598240928
1700012D01Rik	Sy	0.86381516954	0.000542381173965	0.0148929683485	1700012D01Rik	1.04270788273	0.178892713193
ENSMUSG00000025823	En	-1.89572345321	0.000550398974391	0.0150280605522	Pdia4	4.94276148563	6.83848493884
ENSMUSG00000067931	En	1.30851074844	0.000560624567268	0.0152785942462	Zfp948	1.6362195227	0.327708774262
ENSMUSG00000079550	En	0.626454588177	0.00056323151866	0.0152963999171	Mpp4	0.701502652667	0.0750480644897
ENSMUSG00000037606	En	0.94997963056	0.000563380083528	0.0152963999171	Osbpl5	1.25785713017	0.307877499607
ENSMUSG00000004264	En	-2.00056978952	0.000566831952621	0.0153614625819	Phb2	3.26426657807	5.26483636759
ENSMUSG00000079426	En	-0.735497648014	0.000569833087544	0.0154037912147	Arpc4	7.4404149234	8.17591257141
ENSMUSG00000032231	En	2.35948757587	0.000570510785728	0.0154037912147	Anxa2	8.98795070903	6.62846313316
ENSMUSG00000067916	En	1.64149062221	0.000583003796205	0.0156574725022	Gm13139	4.88890654183	3.24741591963
ENSMUSG00000031304	En	2.37196571004	0.000583134068316	0.0156574725022	Il2rg	5.2828854509	2.91091974086
ENSMUSG00000040204	En	-2.2117714642	0.000600678120922	0.0159811127857	2810417H13Rik	4.35504994287	6.56682140707
ENSMUSG00000026880	En	-2.19544860191	0.000608112087398	0.0161281156481	Stom	2.1655692927	4.36101789461
ENSMUSG00000022353	En	1.1293339658	0.000609528180202	0.0161281156481	Mtss1	1.6181422917	0.488808325897
1300002E11Rik	Sy	1.08554521553	0.000610960328077	0.0161366708793	1300002E11Rik	1.31600977617	0.230464560634
ENSMUSG00000026879	En	0.871664958879	0.00061222849986	0.0161408720262	Gsn	1.1301126645	0.258447705621
ENSMUSG00000069744	En	-0.948664306778	0.000622885299529	0.0163921333889	Psmb3	8.51673720037	9.46540150714
ENSMUSG00000020219	En	-1.19029233625	0.000625793072969	0.0164389288645	Timm13	5.67218829743	6.86248063368
ENSMUSG00000029254	En	2.2706824548	0.000627630869064	0.0164574991667	Stap1	5.20969322233	2.93901076753
ENSMUSG00000029430	En	-0.702187298948	0.000638348109539	0.0167084173348	Ran	8.8703573713	9.57254467025
ENSMUSG00000022667	En	1.65611392457	0.000641725776962	0.0167666700756	Cd200r1	2.3785682626	0.722454338028
ENSMUSG00000034484	En	1.94668949459	0.000643063721502	0.0167715167366	Snx2	7.57896645283	5.63227695824
ENSMUSG00000005410	En	-1.99604949642	0.000646734918892	0.0168259237125	Mcm5	4.58417256323	6.58022205966
ENSMUSG00000007050	En	-1.64310279068	0.000647462191918	0.0168259237125	Lsm2	3.726890466	5.36999325668
ENSMUSG00000003849	En	0.803254205102	0.000649366172307	0.0168453224698	Nqo1	0.924419486633	0.121165281531
ENSMUSG00000030559	En	2.44530806975	0.000652151519575	0.0168874752035	Rab38	5.88311943267	3.43781136292
ENSMUSG00000054619	En	1.47597072347	0.000655116635058	0.0169341250266	Mettl7a1	2.6676026595	1.19163193603
ENSMUSG00000040249	En	0.586241391697	0.000659030947842	0.0169750042194	Lrp1	0.8104548634	0.224213471703
ENSMUSG00000050350	En	1.1093686557	0.000663474549516	0.0170428704913	Gpr18	1.33452424243	0.225155586738
ENSMUSG00000031749	En	1.10344298371	0.000664007941221	0.0170428704913	St3gal2	1.7538346926	0.65039170889
ENSMUSG00000026248	En	-2.12777694121	0.000670507259155	0.0171491953295	Mrpl44	3.79599319187	5.92377013308
ENSMUSG00000028609	En	-1.644597748	0.00068004163683	0.0172736095806	Magoh	5.38053209657	7.02512984457
ENSMUSG00000022881	En	-2.06059508047	0.000683804883683	0.0173223450416	Rfc4	4.18184283377	6.24243791424
ENSMUSG00000039041	En	-1.90059290186	0.000684740795748	0.0173223450416	Adrm1	3.63287347543	5.5334663773
5730408K05Rik	Sy	1.84529658971	0.000685609203871	0.0173223450416	5730408K05Rik	5.62746680447	3.78217021476
ENSMUSG00000030144	En	1.42081327699	0.000687652234911	0.0173438526424	Clec4d	2.28051012783	0.859696850848
ENSMUSG00000020111	En	-2.21707824962	0.000692687191022	0.0174104951484	Micu1	1.06412553593	3.28120378555
ENSMUSG00000013701	En	-1.24860043915	0.000716359201112	0.017912672601	Timm23	7.3194091972	8.56800963635
ENSMUSG00000019362	En	-1.30549649044	0.000722323334208	0.0180308258709	D8Ertd738e	6.7937444884	8.09924097884
ENSMUSG00000028066	En	-1.8809574579	0.000732402232675	0.0182511124865	Pmf1	4.6372529669	6.5182104248
ENSMUSG00000031714	En	0.806262245999	0.000733753398177	0.0182535268439	Gab1	0.966230930833	0.159968684834
ENSMUSG00000034994	En	-0.767025373078	0.000750547232772	0.0186394434787	Eef2	8.36719576847	9.13422114154
ENSMUSG00000022377	En	-1.53619160391	0.000757254391637	0.0187739747215	Asap1	1.59747189193	3.13366349584
ENSMUSG00000026103	En	1.32171381026	0.000760633521821	0.0188256796651	Gls	4.82790604657	3.5061922363
ENSMUSG00000040681	En	-2.00826253359	0.000766262310159	0.0189022030455	Hmgn1	3.3929292736	5.40119180719
ENSMUSG00000005683	En	-1.83940083213	0.000766323080933	0.0189022030455	Cs	4.4587951206	6.29819595273
ENSMUSG00000022157	En	2.36061088968	0.000786704699913	0.0193393809085	Mcpt8	5.00000339943	2.63939250975
ENSMUSG00000040234	En	-1.80497405922	0.000794074284845	0.0194135181271	Tm7sf3	2.43999921777	4.24497327699
ENSMUSG00000062397	En	-0.81415701779	0.000807651895152	0.0196880369014	Zfp706	6.3092700671	7.12342708489
ENSMUSG00000029304	En	1.44443011715	0.000816094616371	0.0198386936412	Spp1	1.9914262308	0.546996113648
ENSMUSG00000025208	En	-1.78163019583	0.000816558612733	0.0198386936412	Mrpl43	3.42365479027	5.2052849861
ENSMUSG00000047821	En	1.58679937891	0.000838136360398	0.0202449188059	Trim16	3.07071144763	1.48391206872
ENSMUSG00000024030	En	1.9646155307	0.000838453342427	0.0202449188059	Abcg1	5.86550074037	3.90088520966
ENSMUSG00000019916	En	-1.49139690508	0.000838843265302	0.0202449188059	P4ha1	0.490843790433	1.98224069551
ENSMUSG00000046314	En	0.93304770714	0.000842573757162	0.0203012845828	Stxbp6	1.26738810353	0.334340396393
ENSMUSG00000009863	En	-1.35377597648	0.000844060742769	0.0203034975033	Sdhb	6.998000828	8.35177680448
ENSMUSG00000017837	En	-2.08086738571	0.000852821490732	0.0204289326405	Nkiras2	0.769577090667	2.85044447637
ENSMUSG00000089875	En	1.32786729554	0.000852911646157	0.0204289326405	Etohd2	2.3415018921	1.01363459656
ENSMUSG00000027679	En	-1.69950480883	0.000853486638179	0.0204289326405	Dnajc19	4.84884831873	6.54835312757
ENSMUSG00000027331	En	-2.00259477054	0.000857574821612	0.020493081082	Knstrn	1.549261373	3.55185614354
ENSMUSG00000054612	En	-1.70742295886	0.000862868214318	0.0205411890791	Mgmt	0.0	1.70742295886
ENSMUSG00000027834	En	0.586957548324	0.000862874354605	0.0205411890791	Serpini1	0.630347164	0.0433896156759
ENSMUSG00000044737	En	-2.01514499393	0.000863822422623	0.0205411890791	Klk14	1.9734042908	3.98854928473
ENSMUSG00000036103	En	-0.692280649846	0.00087566438886	0.0207549574122	Colec12	3.33131564113	4.02359629098
ENSMUSG00000075602	En	-1.60126417514	0.000883314260258	0.0208344771954	Ly6a	2.85134603037	4.4526102055
ENSMUSG00000030036	En	-1.84641826221	0.000887148581799	0.0208910571374	Mogs	2.32610606333	4.17252432554
ENSMUSG00000022437	En	-1.90799309085	0.000890243432518	0.0209300689393	Samm50	1.801746642	3.70973973285
ENSMUSG00000020321	En	-1.00832003979	0.000910040020945	0.0213609877819	Mdh1	7.784002162	8.79232220179
ENSMUSG00000033124	En	-1.3105760349	0.000912321880975	0.0213800649498	Atg9a	0.2502860044	1.5608620393
ENSMUSG00000001380	En	-1.73964625878	0.000916607253242	0.0214459571647	Hars	3.43280414933	5.17245040811
ENSMUSG00000071547	En	-1.95655136938	0.000973961691377	0.022751307375	Nt5dc2	1.136093444	3.09264481338
ENSMUSG00000054280	En	-1.5370126868	0.00100626991873	0.02331886326	Prr14l	1.25814698093	2.79515966774
ENSMUSG00000042742	En	1.16381055069	0.00102154611105	0.0236352314056	B630005N14Rik	1.70395190253	0.540141351848
ENSMUSG00000029432	En	1.43947712587	0.00104256180529	0.0240604639197	Gbas	6.839413153	5.39993602713
ENSMUSG00000068523	En	0.731699637644	0.00104323182391	0.0240604639197	Gng5	9.61091007933	8.87921044169
ENSMUSG00000035042	En	0.895754172191	0.00104596289289	0.0240852816142	Ccl5	1.03994868667	0.144194514476
ENSMUSG00000020873	En	-2.21581977826	0.00104886324528	0.0241139128098	Slc35b1	3.33944323277	5.55526301103
ENSMUSG00000002963	En	-1.95168613961	0.00105733041943	0.0242320151086	Pnkp	1.73254496543	3.68423110504
ENSMUSG00000054893	En	0.824428867694	0.0010688993549	0.0244202391081	Zfp667	1.02159099827	0.197162130572
ENSMUSG00000019303	En	-2.17536130477	0.00107152718864	0.0244267793351	Psmc3ip	1.44395744677	3.61931875154
ENSMUSG00000034342	En	-1.58225804857	0.00107254256821	0.0244267793351	Cbl	0.507405166433	2.089663215
ENSMUSG00000031129	En	1.11124163248	0.00108146514745	0.0245915035794	Slc9a9	1.5815842581	0.470342625621
ENSMUSG00000034156	En	-1.31137938816	0.00108488880085	0.024630868516	Bzrap1	0.491328559733	1.8027079479
ENSMUSG00000060791	En	0.824125842187	0.00111590455259	0.025228781611	Gmfg	8.97180026977	8.14767442758
ENSMUSG00000039236	En	1.3375486563	0.00111920338654	0.0252523517585	Isg20	1.86391937747	0.526370721166
ENSMUSG00000057388	En	-1.20947506658	0.00114340742403	0.0257187144387	Mrpl18	7.4546314591	8.66410652568
ENSMUSG00000028530	En	1.41295429578	0.00115994343785	0.0260102570894	Jak1	5.925037854	4.51208355822
ENSMUSG00000006728	En	-1.08258024591	0.0011746765507	0.0262677511906	Cdk4	8.1160805587	9.19866080461
Bloc1s2	Sy	-1.74067198324	0.00117788435006	0.0262677511906	Bloc1s2	4.84363894243	6.58431092567
ENSMUSG00000022941	En	-0.850275095162	0.00117864643218	0.0262677511906	Ripply3	1.9836472709	2.83392236606
ENSMUSG00000055762	En	-1.14914302458	0.00118650333312	0.0264024204998	Eef1d	6.68832771753	7.83747074211
ENSMUSG00000048007	En	-1.97087574091	0.00119629970935	0.0265392525459	Timm8a1	4.14118171123	6.11205745214
ENSMUSG00000004846	En	-1.91907708026	0.00120157782453	0.0265815098779	Plod3	1.9112241133	3.83030119356
ENSMUSG00000036053	En	0.87118038069	0.00121236572081	0.0267732296434	Fmnl2	1.1376871562	0.26650677551
ENSMUSG00000067768	En	1.85487450065	0.00122386976514	0.0269863283214	Xlr4b	3.19968424033	1.34480973968
ENSMUSG00000038482	En	-1.6597611898	0.00123910727184	0.0272809805252	Tfdp1	4.86818653973	6.52794772953
ENSMUSG00000071516	En	1.14922749982	0.00124984609757	0.0274758463111	Hist1h2ai	1.71618463343	0.566957133614
ENSMUSG00000028861	En	-1.7171802733	0.00125797138206	0.0276127564452	Mrps15	3.62997558623	5.34715585953
ENSMUSG00000025204	En	-0.938523577954	0.00127054533888	0.0278467565012	Ndufb8	8.52763978447	9.46616336242
ENSMUSG00000074093	En	-1.81498564104	0.00128094249451	0.0280324152219	Svip	1.93248854697	3.74747418801
ENSMUSG00000057531	En	2.12550506506	0.00130431126129	0.028500963642	Dtnbp1	5.67292475253	3.54741968747
ENSMUSG00000067212	En	0.943504725832	0.00131663738351	0.028641291244	H2-T23	7.88786119427	6.94435646843
ENSMUSG00000040945	En	-1.3126978277	0.00131963354003	0.0286522578347	Rcc2	4.27072663187	5.58342445957
ENSMUSG00000066456	En	1.78751197721	0.0013211565679	0.0286522578347	Hmgn3	3.3324409744	1.54492899719
ENSMUSG00000039841	En	1.60038741668	0.0013246193196	0.0286522578347	Zfp800	4.0650527453	2.46466532862
ENSMUSG00000037826	En	-1.57295472803	0.00134251670768	0.0289446602176	Ppm1k	0.989820142	2.56277487003
ENSMUSG00000037935	En	-1.30307290702	0.00134575361833	0.0289715272302	Smarce1	5.135345719	6.43841862602
ENSMUSG00000033319	En	1.79083160788	0.00135652861175	0.029160355815	Fem1c	3.45400656627	1.66317495839
ENSMUSG00000055612	En	-1.44147291901	0.00138058339203	0.02963367272	Cdca7	6.06094329023	7.50241620925
ENSMUSG00000026721	En	1.6028108267	0.00139729870777	0.0298663112914	Rabgap1l	4.83989572563	3.23708489893
ENSMUSG00000001100	En	-1.86075963753	0.001397578368	0.0298663112914	Poldip2	1.45664842327	3.31740806079
ENSMUSG00000000409	En	1.29376874939	0.00140813565135	0.0300477978506	Lck	1.9781904192	0.684421669807
ENSMUSG00000003068	En	-1.99625770447	0.00142198701513	0.0302642203317	Stk11	1.3914268997	3.38768460417
ENSMUSG00000046688	En	-1.94004592649	0.00142243707187	0.0302642203317	Tifa	1.0900146331	3.03006055959
ENSMUSG00000026281	En	-1.35668173846	0.00142794443902	0.0303370444104	Dtymk	6.20488293487	7.56156467333
ENSMUSG00000064254	En	-1.670840895	0.00145136238167	0.0307001115414	Ethe1	3.77974835767	5.45058925266
ENSMUSG00000050075	En	2.12337576479	0.00146990632136	0.0310264882404	Gpr171	5.1363003401	3.01292457531
ENSMUSG00000005936	En	-1.98750483001	0.00147105592564	0.0310264882404	Kctd20	2.62745723407	4.61496206408
ENSMUSG00000023456	En	-1.19618495435	0.00148582587867	0.0312926541423	Tpi1	7.081312404	8.27749735835
ENSMUSG00000078453	En	1.05186854331	0.0014881704402	0.0312967404858	Abracl	8.28365413913	7.23178559582
ENSMUSG00000024900	En	1.74571889671	0.00150160541425	0.0314882760714	Cpt1a	4.04409898843	2.29838009172
ENSMUSG00000034940	En	1.10998451395	0.00151225114116	0.0316658861256	Synrg	3.90501761917	2.79503310522
ENSMUSG00000006362	En	1.40429349958	0.0015166447588	0.0317122574351	Cbfa2t3	4.28556389633	2.88127039675
ENSMUSG00000060519	En	-1.69130236672	0.00154973624929	0.0323576924475	Tor3a	1.0857101384	2.77701250512
ENSMUSG00000029863	En	1.88819267013	0.00156302701236	0.0325884414196	Casp2	4.5645755971	2.67638292697
ENSMUSG00000009905	En	1.49796355625	0.00157755073672	0.0328327633523	Kdsr	5.15211275933	3.65414920308
ENSMUSG00000030688	En	1.09520240011	0.00158072077814	0.0328327633523	Stard10	1.38557802727	0.290375627159
ENSMUSG00000073411	En	0.748737540106	0.00158376966078	0.0328327633523	H2-D1	10.7228003257	9.97406278563
ENSMUSG00000005779	En	-1.65111611625	0.0015919379884	0.0329551544028	Psmb4	4.9202382836	6.57135439985
ENSMUSG00000020859	En	1.3389434647	0.00160071336318	0.0330897465545	Spag9	2.71387291987	1.37492945517
ENSMUSG00000078572	En	-1.76735919555	0.00161128267157	0.0332609882543	1810043H04Rik	3.63110444407	5.39846363961
ENSMUSG00000023175	En	-1.52164562551	0.00161835108559	0.0333595798139	Bsg	5.15018406507	6.67182969057
ENSMUSG00000079037	En	1.22430883452	0.00163989248646	0.0337558067263	Prnp	6.6577439342	5.43343509968
ENSMUSG00000000058	En	0.590982697525	0.00164980342449	0.03390466724	Cav2	0.701137193367	0.110154495841
ENSMUSG00000041891	En	-1.68563220298	0.00165898099356	0.03390466724	Lman1	3.093551427	4.77918362998
ENSMUSG00000030541	En	-1.5421501203	0.00165937542751	0.03390466724	Idh2	5.93939330893	7.48154342923
ENSMUSG00000022234	En	-0.751464794276	0.00166002699081	0.03390466724	Cct5	9.0110410298	9.76250582408
ENSMUSG00000035239	En	0.816296815639	0.00166340725531	0.03390466724	Neu3	4.69311501087	3.87681819523
ENSMUSG00000002728	En	-1.91942378623	0.00166372744929	0.03390466724	Naa20	4.03994159813	5.95936538436
ENSMUSG00000020072	En	-0.750364547155	0.00166654335533	0.03390466724	Pbld1	5.8492764303	6.59964097746
ENSMUSG00000075595	En	1.08910425586	0.0016688026295	0.03390466724	Zfp652	1.80444375557	0.715339499703
ENSMUSG00000033047	En	-1.28454603534	0.00168162666311	0.0340845582566	Eif3l	7.11731880217	8.40186483751
ENSMUSG00000041859	En	-1.33327651517	0.00168587978807	0.0341232386033	Mcm3	6.44785759503	7.78113411021
ENSMUSG00000042745	En	1.3947449505	0.00170260614152	0.0343861623717	Id1	2.17624042063	0.781495470138
ENSMUSG00000032178	En	-1.6299260858	0.0017054583993	0.0343861623717	Ilf3	5.53858451553	7.16851060133
ENSMUSG00000079419	En	-2.15501989067	0.00172230828047	0.0346677073385	Ms4a6c	4.0226322844	6.17765217507
ENSMUSG00000087370	En	-1.92403442289	0.00172967675492	0.0347679362077	Tmem170b	2.0044093185	3.92844374139
ENSMUSG00000046593	En	0.636747002176	0.00173211018901	0.0347688270078	Tmem215	0.7463613557	0.109614353524
ENSMUSG00000089255	En	1.03140239565	0.00174654565689	0.0349612250523	Snora78	1.37848541617	0.347083020517
ENSMUSG00000037470	En	-1.40700258374	0.00176713841017	0.0351167658459	Uggt1	1.934264894	3.34126747774
ENSMUSG00000033066	En	1.42790657528	0.00176874798083	0.0351167658459	Gas7	2.9559895063	1.52808293102
ENSMUSG00000021707	En	-1.53235893471	0.00177367674791	0.0351666453846	Dhfr	1.2795417288	2.81190066351
ENSMUSG00000038763	En	0.769876548785	0.0017923698793	0.0354889236102	Alpk3	0.984709214633	0.214832665848
ENSMUSG00000032422	En	1.31033582631	0.00180788550091	0.0357474968678	Snx14	3.2761919745	1.96585614819
ENSMUSG00000045795	En	0.806446437356	0.00181705356786	0.0358201615777	Whamm	1.19390124687	0.38745480951
ENSMUSG00000032679	En	0.940469841599	0.00181725067487	0.0358201615777	Cd59a	1.19569716383	0.255227322234
ENSMUSG00000027009	En	1.41466054404	0.00183097234794	0.0359112406733	Itga4	4.35202046773	2.9373599237
ENSMUSG00000005533	En	-1.21293631374	0.00184903461747	0.0362166901588	Igf1r	1.38338609703	2.59632241077
ENSMUSG00000027806	En	1.14868605061	0.00187668930759	0.036610535514	Tsc22d2	2.45381994447	1.30513389386
ENSMUSG00000031143	En	-1.91743152131	0.00190650673408	0.0370905558534	Ccdc22	0.951238981767	2.86867050308
ENSMUSG00000024696	En	1.28600562146	0.0019101531332	0.0370905558534	Lpxn	1.87018355217	0.58417793071
ENSMUSG00000062198	En	-1.88188304714	0.00191149020065	0.0370905558534	2700097O09Rik	0.438076848667	2.31995989581
ENSMUSG00000054932	En	1.00032669308	0.00191911291903	0.0371478539046	Afp	1.38820412777	0.387877434683
ENSMUSG00000022673	En	-1.70350746956	0.0019195482812	0.0371478539046	Mcm4	4.94742158763	6.65092905719
ENSMUSG00000094338	En	0.659894643843	0.00194120861639	0.0374177602573	Hist1h2bl	0.881204018567	0.221309374724
ENSMUSG00000018339	En	-1.80934031679	0.0019442296807	0.0374264213536	Gpx3	0.271017302767	2.08035761956
Zfp65	Sy	0.811624667298	0.00197945281246	0.03800392715	Zfp65	3.07801044357	2.26638577627
ENSMUSG00000066406	En	1.1787607712	0.00199466271179	0.0382454893869	Akap13	5.9534773955	4.7747166243
ENSMUSG00000024841	En	-1.72733996529	0.00200766686681	0.0382717394934	Eif1ad	3.42639370547	5.15373367075
ENSMUSG00000030714	En	-2.07564464211	0.00201017803445	0.0382717394934	Ccdc101	2.54798003763	4.62362467974
ENSMUSG00000021947	En	1.4414579087	0.00201283140659	0.0382717394934	Cryl1	2.3535623748	0.912104466097
ENSMUSG00000021697	En	1.08035262341	0.00201292445234	0.0382717394934	Depdc1b	1.55603169423	0.475679070828
ENSMUSG00000025980	En	-1.15190795753	0.00201371501204	0.0382717394934	Hspd1	7.3285500491	8.48045800663
ENSMUSG00000075705	En	-1.27472143843	0.00201444049007	0.0382717394934	Msrb1	3.0960320272	4.37075346563
ENSMUSG00000048924	En	-1.77267017845	0.00202044136749	0.0383357017225	Ccdc125	0.925104951667	2.69777513012
ENSMUSG00000046707	En	1.36587999515	0.00203460790353	0.0385040946945	Csnk2a2	4.77761759773	3.41173760259
ENSMUSG00000035547	En	0.982909080717	0.00203892294289	0.0385356436207	Capn5	1.2948362338	0.311927153083
ENSMUSG00000026914	En	-1.5798188763	0.00206216614732	0.0389243890298	Psmd14	6.11362652437	7.69344540066
ENSMUSG00000034116	En	-1.76034568825	0.0020835246447	0.0392257880393	Vav1	2.3572985782	4.11764426645
ENSMUSG00000055413	En	1.16506079918	0.00210251348349	0.0395321430558	H2-Q5	1.99156837127	0.82650757209
Selo	Sy	1.05249221776	0.00212466976206	0.0398971858674	Selo	1.46343544543	0.410943227669
ENSMUSG00000061360	En	-1.5905836968	0.00213468296645	0.0400335582613	Phf5a	4.32792690587	5.91851060267
ENSMUSG00000032575	En	-1.09095518565	0.00222904558295	0.0416957588287	Manf	5.80805841787	6.89901360352
ENSMUSG00000037331	En	-1.3229870346	0.00224165616014	0.0418778204089	Larp1	3.30169164953	4.62467868414
ENSMUSG00000047250	En	-1.42229709147	0.00224719794961	0.0419275278983	Ptgs1	0.120240674967	1.54253776643
ENSMUSG00000022263	En	0.90862719996	0.00226138378317	0.0421381795089	Trio	1.58601179337	0.677384593407
ENSMUSG00000030154	En	1.97088304082	0.00226529385188	0.0421570606476	Klrb1f	3.68571238233	1.71482934152
ENSMUSG00000028771	En	1.30906364005	0.00227697730186	0.0423203712312	Ptpn12	2.16734908137	0.858285441317
ENSMUSG00000028480	En	1.71841239896	0.00230885957871	0.0428036094892	Glipr2	3.06938950123	1.35097710228
ENSMUSG00000030869	En	-1.33433766451	0.00231403587694	0.0428449925154	Ndufab1	5.5501016822	6.88443934671
ENSMUSG00000030341	En	-1.69141573712	0.00234685085943	0.0433422849711	Tnfrsf1a	3.18653926197	4.87795499908
ENSMUSG00000017721	En	-1.49089318574	0.00236751027086	0.0436684118782	Pigt	0.956131264967	2.44702445071
ENSMUSG00000033943	En	1.351166145	0.00238652892862	0.0439634879724	Mga	4.29317424407	2.94200809906
ENSMUSG00000061032	En	-1.5820979224	0.00239602428215	0.0440826060406	Rrp1	3.82496233293	5.40706025533
ENSMUSG00000029094	En	-1.67168124488	0.00241040695489	0.0442912277962	Afap1	0.903240613133	2.57492185801
ENSMUSG00000061232	En	1.12121673887	0.00242519307554	0.0445067274002	H2-K1	9.54160767043	8.42039093157
ENSMUSG00000037070	En	-1.45359647885	0.00242940010228	0.0445277829829	Rbmxl1	5.67538031297	7.12897679182
ENSMUSG00000056054	En	1.67139892035	0.00243754753936	0.0446209174092	S100a8	4.1141693812	2.44277046085
ENSMUSG00000035284	En	-1.0382540046	0.00244536913794	0.0447034207901	Vps13c	0.640165634067	1.67841963866
ENSMUSG00000041607	En	1.31917357612	0.00247043761797	0.0450529807698	Mbp	2.34735009427	1.02817651814
ENSMUSG00000030225	En	-1.96448015911	0.00249584679774	0.0453458906961	Dera	1.77242685113	3.73690701024
ENSMUSG00000030059	En	1.0350354628	0.00251798950252	0.0456911486661	Tmf1	4.79433919417	3.75930373137
ENSMUSG00000071653	En	-1.83887939599	0.0025265927185	0.0457901666655	1810009A15Rik	4.94954343097	6.78842282696
ENSMUSG00000059142	En	1.02243668247	0.00256567246045	0.046440586215	Zfp945	1.74206631027	0.719629627793
ENSMUSG00000047459	En	1.20009534174	0.00257169681572	0.0464598440612	Dynlrb1	8.81845171737	7.61835637563
ENSMUSG00000001305	En	-1.85377419534	0.00257465442939	0.0464598440612	Rrp15	2.33869104633	4.19246524168
ENSMUSG00000045193	En	1.83839599069	0.00258036317244	0.0464752787729	Cirbp	4.93493050707	3.09653451637
ENSMUSG00000031808	En	0.79335491691	0.00260159586493	0.0467476889115	Slc27a1	1.1464567066	0.35310178969
ENSMUSG00000026355	En	-1.39693030373	0.00260191218431	0.0467476889115	Mcm6	6.16943344703	7.56636375077
ENSMUSG00000024036	En	1.04432143186	0.00260890586469	0.0468155450664	Slc37a1	1.5409756236	0.496654191738
ENSMUSG00000029708	En	0.643654462954	0.00263003222541	0.0471204980032	Gcc1	0.839059903333	0.195405440379
ENSMUSG00000058216	En	0.631881123515	0.00264060940345	0.0472098140644	BC021614	0.689344586867	0.0574634633517
ENSMUSG00000040565	En	-1.27227594222	0.00264566653315	0.047242190254	Btaf1	0.625140132533	1.89741607475
ENSMUSG00000024312	En	-1.46444218006	0.00265001602884	0.0472618667496	Wdr46	0.689336001467	2.15377818152
ENSMUSG00000030844	En	-1.9952903166	0.00267894059197	0.0477192441064	Rgs10	1.6370769308	3.6323672474
ENSMUSG00000024121	En	-1.33685147188	0.00269072241289	0.0478705174508	Atp6v0c	6.06748145203	7.40433292391
ENSMUSG00000021709	En	1.45054102658	0.00271069769523	0.0480976242277	Erbb2ip	3.7559539227	2.30541289612
ENSMUSG00000072115	En	0.995996241997	0.00271207450696	0.0480976242277	Ang	1.3052975077	0.309301265703
ENSMUSG00000020850	En	-1.51207624815	0.00271340269985	0.0480976242277	Prpf8	3.343879394	4.85595564215
ENSMUSG00000031402	En	-1.90074501831	0.00273347572618	0.0483944917799	Mpp1	2.1379560382	4.03870105651
ENSMUSG00000021578	En	-1.52421181223	0.00274618987455	0.0485186130954	Ccdc127	1.31909981007	2.8433116223
ENSMUSG00000044934	En	-1.66551366557	0.00274715434554	0.0485186130954	Zfp367	1.77826108343	3.443774749
ENSMUSG00000052534	En	1.01842659101	0.00276706512162	0.0487519354902	Pbx1	1.60538941043	0.586962819428
ENSMUSG00000027597	En	-1.65059139841	0.00278777387587	0.0490505853423	Ahcy	5.05494443913	6.70553583754
ENSMUSG00000021607	En	-1.3362674227	0.00279075686549	0.0490505853423	Mrpl36	6.15935415247	7.49562157517
ENSMUSG00000040658	En	-1.86694266757	0.00279872284978	0.0491312589058	Dnph1	2.645769851	4.51271251857
ENSMUSG00000090553	En	0.590148453736	0.00285247916208	0.0499544274918	Snrpe	9.91215973307	9.32201127933
