GeneID	SystemCode	LogFold	rawp	adjp	Symbol	avg-AML	avg-cellHarmony-Reference
ENSMUSG00000032575	En	-1.28682046563	0.000345530649788	0.00392718986972	Manf	3.7930245994	5.07984506503
ENSMUSG00000017210	En	-1.11392089997	0.000345622144062	0.00392718986972	Med24	0.896592364625	2.0105132646
ENSMUSG00000022090	En	0.975974494648	0.000348425296506	0.00395539001497	Pdlim2	1.88065416217	0.904679667519
ENSMUSG00000024151	En	-1.22596827753	0.000348598083144	0.00395539001497	Msh2	1.69018926126	2.91615753879
ENSMUSG00000021548	En	-1.23561964834	0.000349878528911	0.00396710711606	Ccnh	3.8045013595	5.04012100784
ENSMUSG00000022792	En	-0.883775337099	0.000352491639049	0.00399108284383	Yars2	0.487962289271	1.37173762637
ENSMUSG00000026249	En	-1.16102897297	0.000353378905885	0.00399830126023	Serpine2	0.606991529865	1.76802050283
ENSMUSG00000003435	En	-1.14221216013	0.000353893801053	0.00400129926191	Supt5	2.00961617039	3.15182833051
ENSMUSG00000031497	En	0.613225905902	0.000354617173755	0.00400664851928	Tnfsf13b	0.844727579698	0.231501673796
ENSMUSG00000035754	En	-1.26191455262	0.000355114116193	0.00400943370962	Wdr18	2.15224002602	3.41415457864
ENSMUSG00000034610	En	-0.995403255773	0.000358210831366	0.00403870099308	Zcchc11	1.14730008047	2.14270333624
ENSMUSG00000035958	En	-1.09479304269	0.000360610622375	0.00406159924752	Tdp2	0.788267560823	1.88306060351
ENSMUSG00000020863	En	-1.05097987633	0.000360749164895	0.00406159924752	Luc7l3	3.89103518218	4.9420150585
ENSMUSG00000032113	En	-1.10964085433	0.000361405390493	0.00406562325006	Chek1	1.11343047319	2.22307132752
ENSMUSG00000090266	En	-1.36784207614	0.000361895343586	0.00406562325006	Mettl23	1.99192869827	3.35977077441
ENSMUSG00000079427	En	-1.33117422474	0.000361960047117	0.00406562325006	Gm2382	2.13071596754	3.46189019228
ENSMUSG00000061315	En	-0.629247507328	0.000362122345695	0.00406562325006	Naca	9.21254092535	9.84178843268
ENSMUSG00000005481	En	-1.4866993005	0.000365878193772	0.00410276110238	Ddx39	4.52116493439	6.00786423489
ENSMUSG00000000386	En	0.646686647608	0.000366047227347	0.00410276110238	Mx1	0.888260465583	0.241573817976
ENSMUSG00000062248	En	-1.52325612858	0.000366212965564	0.00410276110238	Cks2	5.29565849424	6.81891462282
ENSMUSG00000027406	En	-1.46570044185	0.000366455239001	0.00410276110238	Idh3b	3.13990872471	4.60560916655
ENSMUSG00000032249	En	-1.06891238749	0.000367962622008	0.0041167586152	Anp32a	2.98638837961	4.0553007671
ENSMUSG00000025785	En	-1.48573514024	0.000373355180168	0.00416544699268	Exosc7	4.33932294766	5.82505808789
ENSMUSG00000028737	En	-0.751246677173	0.000378207689592	0.00421145072988	Aldh4a1	0.256685005729	1.0079316829
ENSMUSG00000065968	En	-0.705996362729	0.000378267717025	0.00421145072988	Ifitm7	0.0261821952708	0.732178558
ENSMUSG00000042502	En	-1.11748422381	0.00037915700709	0.00421841812614	Cd2bp2	1.06507995702	2.18256418083
ENSMUSG00000023104	En	-1.37534281729	0.000379674918097	0.00422124683245	Rfc2	5.23145176261	6.60679457991
ENSMUSG00000028214	En	-0.788407024114	0.000380010030417	0.00422204065717	Gem	0.0	0.788407024114
ENSMUSG00000024795	En	-1.16788929105	0.000381276725306	0.00423024280815	Kif20b	1.62117116557	2.78906045663
ENSMUSG00000004099	En	-1.12377945403	0.000382728341355	0.00424120570208	Dnmt1	3.06355310078	4.18733255481
ENSMUSG00000004268	En	-1.26862290858	0.000382794643317	0.00424120570208	Emg1	5.73514857581	7.00377148439
ENSMUSG00000034120	En	-0.776712630511	0.000385242871443	0.00425948782583	Srsf2	9.12596073764	9.90267336815
ENSMUSG00000016319	En	-0.797407399962	0.000385515076317	0.00425955581217	Slc25a5	10.3587413223	11.1561487222
ENSMUSG00000025094	En	-1.30168027745	0.000386240646037	0.00426462947796	Slc18a2	1.4402751394	2.74195541685
ENSMUSG00000020612	En	-1.14705469889	0.000387402512952	0.00427451015325	Prkar1a	4.92832715711	6.07538185601
ENSMUSG00000003072	En	-1.1753911328	0.000389705847798	0.00429130347068	Atp5d	5.90360003561	7.07899116842
ENSMUSG00000021395	En	-1.31728660771	0.000389728622509	0.00429130347068	Spin1	4.09998822198	5.41727482969
ENSMUSG00000028527	En	-0.655425365911	0.000390577002443	0.00429639198305	Ak4	0.104044675385	0.759470041296
ENSMUSG00000027613	En	-1.31713478853	0.000390727465792	0.00429639198305	Eif6	2.95876825171	4.27590304023
ENSMUSG00000003778	En	-1.016329665	0.000393279978496	0.00431998480142	Brd8	4.08152395945	5.09785362445
ENSMUSG00000043004	En	1.064750318	0.000393412732072	0.00431998480142	Gng2	2.70383512983	1.63908481183
ENSMUSG00000037214	En	-0.703000197724	0.000393862190558	0.00432195590873	Thap1	0.169518529521	0.872518727245
ENSMUSG00000025204	En	-1.15414981909	0.00039615619641	0.00434415116748	Ndufb8	7.29459138337	8.44874120246
ENSMUSG00000033728	En	-0.831316606185	0.000398948657107	0.00437177823428	Lrrc14	0.191168100135	1.02248470632
ENSMUSG00000022353	En	0.720050365647	0.000400840485181	0.0043895049027	Mtss1	1.36554835306	0.645497987416
ENSMUSG00000040028	En	-1.12440237157	0.000404359149138	0.00442003217467	Elavl1	2.42806001474	3.55246238631
ENSMUSG00000063077	En	-0.797989059878	0.000404379732261	0.00442003217467	Kif1b	0.43976447025	1.23775353013
ENSMUSG00000022476	En	-0.937705701994	0.000404456410736	0.00442003217467	Polr3h	0.499923263917	1.43762896591
ENSMUSG00000028173	En	-1.38503613731	0.000406313625925	0.00443729955734	Wls	2.48077327826	3.86580941557
ENSMUSG00000021957	En	-1.26806416477	0.000409740901998	0.00447167814655	Tkt	3.6549347218	4.92299888657
ENSMUSG00000039715	En	-0.64525523064	0.000410114958649	0.00447271150407	Wdr34	3.58584877654	4.23110400718
ENSMUSG00000021175	En	-1.39537512915	0.000417049199367	0.00453906028679	Cdca7l	2.4666308059	3.86200593505
ENSMUSG00000078572	En	-1.32575905867	0.000419726307135	0.0045650938704	1810043H04Rik	3.08499959293	4.4107586516
ENSMUSG00000021714	En	-1.19683466676	0.000421398814581	0.00457102901524	Cenpk	1.52759018531	2.72442485207
ENSMUSG00000007827	En	-0.925597292619	0.000421414042879	0.00457102901524	Ankrd26	0.62851098149	1.55410827411
ENSMUSG00000029110	En	-1.33652695197	0.000422213034882	0.00457659491433	Rnf4	3.63495938296	4.97148633493
ENSMUSG00000018927	En	0.891142516024	0.000425225326537	0.00460612819882	Ccl6	1.58872911595	0.697586599924
ENSMUSG00000039231	En	-1.38033368012	0.000425839613813	0.00460654879537	Suv39h1	2.27693546268	3.6572691428
ENSMUSG00000003161	En	1.109574471	0.000426357429419	0.00460739858905	Sri	6.37899461728	5.26942014629
ENSMUSG00000047921	En	-0.693998346761	0.000426493735726	0.00460739858905	Trappc9	3.10480465864	3.7988030054
ENSMUSG00000013822	En	-1.3541344463	0.000428283441926	0.00462361288283	Elof1	2.92162358044	4.27575802674
ENSMUSG00000049988	En	0.767340472109	0.000428668029198	0.00462464632579	Lrrc25	1.263901408	0.496560935891
ENSMUSG00000037661	En	-1.36597948624	0.00043156174789	0.004652729686	Gpr160	1.58171027779	2.94768976403
ENSMUSG00000021474	En	-1.23795572471	0.000432994980206	0.00466504012995	Sfxn1	3.94990221471	5.18785793942
ENSMUSG00000093938	En	1.15115543642	0.000433639110153	0.00466883803198	Evi2b	6.22387406725	5.07271863083
ENSMUSG00000047409	En	-1.05001716582	0.000434893206169	0.00467919370347	Ctdspl	1.00774984288	2.05776700869
ENSMUSG00000030538	En	-1.28611099116	0.000436193242569	0.0046900294248	Cib1	1.7963314262	3.08244241736
ENSMUSG00000042747	En	-1.20757502768	0.000437334814228	0.00469658131824	Krtcap2	6.88756875234	8.09514378002
ENSMUSG00000020076	En	-1.27133964644	0.000437389303279	0.00469658131824	Ddx50	2.04588622765	3.31722587408
ENSMUSG00000025453	En	-1.16235506259	0.000438123837836	0.00470131544487	Nnt	1.9675047169	3.12985977949
ENSMUSG00000024188	En	-1.23628179103	0.000440647344218	0.00472414663306	Luc7l	3.19551305606	4.43179484709
ENSMUSG00000051396	En	-1.42383509155	0.000440841665821	0.00472414663306	Hspa14	3.75409047455	5.1779255661
ENSMUSG00000004642	En	-1.33391490206	0.000441292121134	0.00472581060826	Slbp	4.26606199577	5.59997689783
ENSMUSG00000090101	En	0.920705679831	0.000443635050686	0.00474566476788	Snhg9	2.3667516899	1.44604601007
ENSMUSG00000058355	En	-1.33430909676	0.000443738923018	0.00474566476788	Abce1	3.50619313138	4.84050222814
Oser1	Sy	-1.43188568467	0.00044781042482	0.00477962993425	Oser1	4.50442912869	5.93631481335
ENSMUSG00000041360	En	-1.22319111077	0.000452293777369	0.00482426607307	D19Bwg1357e	3.12525809028	4.34844920105
ENSMUSG00000017861	En	-1.03100978904	0.000454255225829	0.00484196149502	Mybl2	0.692221355823	1.72323114486
ENSMUSG00000036733	En	-1.00975455219	0.000456146592422	0.00485888685608	Rbm42	0.904309289969	1.91406384215
ENSMUSG00000037364	En	-1.18494052446	0.000456752600564	0.00486210713766	Srrt	2.42714265016	3.61208317461
ENSMUSG00000030094	En	-1.15623471931	0.000457260594219	0.00486428047405	Xpc	2.69818852852	3.85442324783
ENSMUSG00000029275	En	-0.950138329609	0.000458115516326	0.00486733753674	Gfi1	0.555600578562	1.50573890817
ENSMUSG00000022394	En	-1.15720895442	0.000458328198389	0.00486733753674	L3mbtl2	1.21545537009	2.37266432451
ENSMUSG00000001911	En	-0.649952602968	0.000458460025322	0.00486733753674	Nfix	1.14995609058	1.79990869355
ENSMUSG00000021065	En	1.15633589107	0.000460886592169	0.00488661876862	Fut8	5.77324079549	4.61690490442
ENSMUSG00000028757	En	-1.28214278797	0.000461593590202	0.00489087583001	Ddost	5.44742096995	6.72956375792
ENSMUSG00000029415	En	1.14180458452	0.000461909250024	0.00489098352704	Sdad1	4.42480618431	3.2830015998
ENSMUSG00000030095	En	-1.39895556006	0.000462749348399	0.0048966404943	Tmem43	2.56650277672	3.96545833678
ENSMUSG00000062604	En	-1.09759790103	0.000463112826609	0.00489724990357	Srpk2	2.71398537161	3.81158327265
ENSMUSG00000023089	En	-1.2780660167	0.000464306190641	0.00490662845687	Ndufa5	4.69262552699	5.97069154368
ENSMUSG00000042759	En	0.68014084914	0.000464631817744	0.00490683074016	Apobr	1.11938710359	0.439246254454
ENSMUSG00000057411	En	-1.36160780036	0.000467654026527	0.00493298102353	Fam173a	3.3382939704	4.69990177076
ENSMUSG00000059552	En	-1.32423434529	0.000467724246953	0.00493298102353	Trp53	6.76500553636	8.08923988166
ENSMUSG00000046691	En	-0.652531909852	0.000468446488152	0.00493734580337	Chtf8	0.360908721906	1.01344063176
ENSMUSG00000039168	En	-1.40500469151	0.000469662537645	0.00494690607086	Dap	4.551556009	5.95656070051
ENSMUSG00000038683	En	-1.37003084238	0.000472268961544	0.00497108880626	Pak1ip1	2.89716969503	4.26720053741
ENSMUSG00000023572	En	1.36328340686	0.000479501478142	0.00504390188243	Ccndbp1	3.85036320424	2.48707979738
ENSMUSG00000038762	En	-1.20693945113	0.000480261498536	0.00504414972543	Abcf1	3.03440506158	4.24134451271
ENSMUSG00000025133	En	-1.24578844228	0.000480470226813	0.00504414972543	Ints4	1.2840117696	2.52980021188
ENSMUSG00000030245	En	-1.48705257643	0.000486294512341	0.0050981035198	Golt1b	4.73532135466	6.22237393108
ENSMUSG00000034449	En	-0.679026915795	0.000486564783151	0.0050981035198	Dhrs11	0.117979779656	0.797006695451
ENSMUSG00000019461	En	-1.20213178485	0.000493886502955	0.00517143421341	Plscr3	3.3197526844	4.52188446924
ENSMUSG00000032666	En	0.670360113027	0.000494761413381	0.0051772092995	1700025G04Rik	1.29232485144	0.62196473841
ENSMUSG00000024800	En	-1.28954578948	0.000504072826067	0.00526775844996	Rpp30	1.64947540307	2.93902119255
ENSMUSG00000020534	En	-1.37775219416	0.000508368062401	0.00530917982977	Shmt1	1.90710221066	3.28485440482
ENSMUSG00000017837	En	-1.16673028207	0.000511150665456	0.00533476020466	Nkiras2	0.915929971583	2.08266025365
ENSMUSG00000026923	En	-0.778142834838	0.00051288909954	0.00534941660172	Notch1	0.654018380844	1.43216121568
Uqcc1	Sy	-1.04402318142	0.000519742399713	0.00541136524067	Uqcc1	0.840852219219	1.88487540064
ENSMUSG00000002984	En	-0.780644250084	0.000519842582146	0.00541136524067	Tomm40	0.4981187605	1.27876301058
ENSMUSG00000025971	En	-1.09457753664	0.000520553918312	0.00541524901376	9430016H08Rik	0.808961988125	1.90353952476
ENSMUSG00000062075	En	-0.806549626532	0.000521122638936	0.00541764509699	Lmnb2	0.443045402052	1.24959502858
ENSMUSG00000009470	En	-0.85319323938	0.000524802141968	0.00545009559457	Tnpo1	0.752685178427	1.60587841781
ENSMUSG00000039427	En	-0.882972345695	0.000525008143529	0.00545009559457	Alg1	0.253458396115	1.13643074181
ENSMUSG00000026603	En	-0.89738775367	0.000525578255967	0.00545009559457	Smyd2	0.667081145167	1.56446889884
ENSMUSG00000063320	En	-1.09774511333	0.0005256057213	0.00545009559457	1190007I07Rik	1.67192607939	2.76967119272
ENSMUSG00000030579	En	1.59183542112	0.000526578032502	0.0054566435601	Tyrobp	8.55973251917	6.96789709805
ENSMUSG00000024487	En	-1.23219225282	0.000527623696199	0.00546394267538	Yipf5	1.81439990492	3.04659215774
ENSMUSG00000029911	En	-1.0026302007	0.000529028076434	0.00547494473414	Ssbp1	4.98336727627	5.98599747697
ENSMUSG00000060152	En	-1.12831890002	0.00053118571398	0.00549166579488	Pop5	1.22983739651	2.35815629653
ENSMUSG00000020315	En	-0.947052890712	0.000531329813634	0.00549166579488	Sptbn1	4.82617349361	5.77322638433
ENSMUSG00000026192	En	-1.18098062995	0.000533117857235	0.00550520618827	Atic	2.5819627628	3.76294339275
ENSMUSG00000055932	En	-1.03729533736	0.000533327595128	0.00550520618827	Fto	1.22918420234	2.2664795397
ENSMUSG00000021982	En	-1.28712497228	0.00053477874227	0.00551662864932	Cdadc1	2.02847069986	3.31559567215
ENSMUSG00000023927	En	-0.925355490919	0.00053730380065	0.00553910743619	Satb1	0.798724862135	1.72408035305
ENSMUSG00000022136	En	-1.0795716026	0.000538557385311	0.00554826192215	Dnajc3	2.15325684546	3.23282844806
ENSMUSG00000030528	En	-0.830180493674	0.000538884902495	0.00554826192215	Blm	0.845274269688	1.67545476336
ENSMUSG00000030037	En	-1.29666801158	0.000540054537541	0.00555673081365	Mrpl53	2.22611565578	3.52278366736
ENSMUSG00000037089	En	-1.21515927424	0.000542735030298	0.00557356500005	Slc35b2	1.45561093855	2.6707702128
ENSMUSG00000020840	En	-1.33246872065	0.000545949647219	0.00560298323844	Blmh	2.30390096814	3.63636968878
ENSMUSG00000029767	En	-1.35865621315	0.000547159517615	0.00560599330611	Calu	2.56374762397	3.92240383711
ENSMUSG00000020227	En	-0.945629057177	0.000547293412708	0.00560599330611	Irak3	0.611053165	1.55668222218
ENSMUSG00000027671	En	-1.37751019938	0.000551421110041	0.005641055573	Actl6a	3.4899064896	4.86741668899
ENSMUSG00000054612	En	-1.01534341005	0.000553902473296	0.00565920778396	Mgmt	0.401437599208	1.41678100926
ENSMUSG00000003518	En	0.844752191041	0.000554441388494	0.00566110116695	Dusp3	1.70190830394	0.857156112897
ENSMUSG00000027108	En	-1.29909829915	0.000559087599524	0.00570490278418	Ola1	3.26787612869	4.56697442784
ENSMUSG00000056234	En	-1.28293809643	0.000560098000288	0.00571157260167	Ncoa4	4.18814934999	5.47108744642
ENSMUSG00000028560	En	-1.17297080608	0.000560589241663	0.0057129431948	Usp1	2.33067795237	3.50364875846
Cep83	Sy	-1.09401958964	0.000563979361115	0.00573653721185	Cep83	1.76090364001	2.85492322965
ENSMUSG00000021877	En	-1.24112107917	0.000568530948575	0.00577916221377	Arf4	5.37098167417	6.61210275334
ENSMUSG00000027430	En	-1.34012727887	0.000571619972823	0.00580687548534	Dtd1	2.62170605721	3.96183333608
ENSMUSG00000028053	En	-0.969669794436	0.00057629619465	0.00585066713782	Ash1l	1.68285570034	2.65252549478
ENSMUSG00000013736	En	-1.26838560341	0.000577501300998	0.00585918620341	Trnt1	2.29737884794	3.56576445135
ENSMUSG00000024521	En	0.619303999875	0.000583020559971	0.00591143709002	Pmaip1	1.00275397631	0.383449976437
ENSMUSG00000019942	En	-1.34599767878	0.000591381714729	0.00599020607722	Cdk1	2.30023943667	3.64623711545
ENSMUSG00000027379	En	-1.10995371252	0.000591537527051	0.00599020607722	Bub1	1.05682864952	2.16678236204
ENSMUSG00000019362	En	-1.20770360635	0.000594160609713	0.00601296546239	D8Ertd738e	6.05549004325	7.2631936496
ENSMUSG00000061607	En	-0.61126411837	0.000595171602405	0.0060172161372	Mdc1	1.66617449125	2.27743860962
ENSMUSG00000063576	En	-1.1539771455	0.000595332314886	0.0060172161372	Klhdc3	1.56089480325	2.71487194875
ENSMUSG00000020077	En	-0.964679331157	0.000595935822736	0.00601951578675	Srgn	9.58509887399	10.5497782051
ENSMUSG00000031657	En	-0.957069004873	0.000600484601453	0.00606163837911	Heatr3	0.849067897073	1.80613690195
ENSMUSG00000000594	En	0.941418286056	0.000602209570471	0.00607139497685	Gm2a	8.70379994571	7.76238165965
ENSMUSG00000002010	En	-1.38140916657	0.000604721715611	0.00608905324964	Idh3g	5.24535340639	6.62676257296
ENSMUSG00000042364	En	-0.908598297596	0.000608358432368	0.00611971713881	Snx18	0.788580583719	1.69717888132
ENSMUSG00000032180	En	-1.14005761435	0.00060853152311	0.00611971713881	Tmed1	0.959262979042	2.09932059339
ENSMUSG00000014905	En	-1.09390601545	0.000609716838895	0.00612778819253	Dnajb9	0.940019461802	2.03392547725
ENSMUSG00000028551	En	-0.635456046014	0.000610238953699	0.0061291879854	Cdkn2c	0.0716328914583	0.707088937473
ENSMUSG00000002661	En	-0.937519666015	0.000611755636323	0.00614056911444	Alkbh7	0.545776008344	1.48329567436
ENSMUSG00000003131	En	-1.22085353769	0.000613546701291	0.00615093638408	Pafah1b2	2.13535910972	3.35621264741
ENSMUSG00000031479	En	-1.23215468363	0.000613556864796	0.00615093638408	Vps36	3.10063037433	4.33278505796
ENSMUSG00000072582	En	-1.06282370888	0.000614609476489	0.00615387402348	Ptrh2	1.63892865399	2.70175236287
ENSMUSG00000045210	En	-1.05717215282	0.000614618648566	0.00615387402348	Vcpip1	1.22212779267	2.27929994549
ENSMUSG00000027698	En	-0.955135169663	0.000620672828989	0.00621060749507	Nceh1	0.696444787938	1.6515799576
ENSMUSG00000028986	En	-0.799227455183	0.000622475818229	0.00622475818229	Klhl7	0.894742953958	1.69397040914
ENSMUSG00000058392	En	-1.09511601981	0.000628422684571	0.00628030410735	Rrp1b	1.9671019766	3.06221799641
ENSMUSG00000030057	En	-0.79097766201	0.000629077172569	0.00628292297744	Cnbp	8.65002648572	9.44100414773
ENSMUSG00000047146	En	-0.723990508995	0.000631308943611	0.00630128191223	Tet1	0.41755038301	1.14154089201
ENSMUSG00000026926	En	-1.31338660198	0.000632988466154	0.00631410924805	Pmpca	2.10673897125	3.42012557323
ENSMUSG00000031774	En	-1.31353757466	0.000634322102416	0.00632347251537	Fam192a	2.28384271038	3.59738028503
ENSMUSG00000017801	En	-1.26572253142	0.000638868233391	0.0063585156554	Mlx	1.62445067097	2.89017320239
ENSMUSG00000020444	En	-1.29265858244	0.000640527940083	0.00636593750467	Guk1	1.74695253336	3.0396111158
ENSMUSG00000025024	En	-1.18551679887	0.000643036536629	0.00638648570188	Smndc1	1.72114891621	2.90666571508
ENSMUSG00000022439	En	-1.28161425355	0.000646312380896	0.00641175255119	Parvg	3.95440061224	5.23601486579
ENSMUSG00000025869	En	-1.33621650566	0.000646381550133	0.00641175255119	Nop16	3.77800027039	5.11421677604
ENSMUSG00000026860	En	-1.05146143814	0.000650584919523	0.00644945174091	Sh3glb2	0.776367152448	1.82782859059
ENSMUSG00000028221	En	-1.30074727793	0.000651426269627	0.00645379614897	Tmem55a	1.78952506382	3.09027234175
ENSMUSG00000045980	En	-0.6365778346	0.000653959912828	0.00647489066442	Tmem104	0.142625256677	0.779203091277
ENSMUSG00000026275	En	-1.01540896536	0.000660894285008	0.00653546479492	Ppp1r7	1.8198813786	2.83529034396
ENSMUSG00000027615	En	1.04033218244	0.000663602477209	0.00655414908089	Hps3	2.60946695729	1.56913477486
ENSMUSG00000033671	En	-0.852144634962	0.000664977282129	0.00656367835196	Cep350	1.18196129801	2.03410593297
ENSMUSG00000031467	En	-1.03579232582	0.000667346884744	0.00658300901094	Agpat5	1.70753816835	2.74333049417
ENSMUSG00000001707	En	-1.38796292866	0.000672079306458	0.00661801550118	Eef1e1	2.97342694939	4.36138987805
ENSMUSG00000015932	En	-1.69408180232	0.000672135740469	0.00661801550118	Dstn	4.55128790234	6.24536970467
Tmem261	Sy	-1.27093452303	0.000677721800144	0.00666891580843	Tmem261	2.47056978126	3.74150430429
ENSMUSG00000030894	En	-1.20766186165	0.000679573282184	0.00668302717921	Tpp1	1.64897369151	2.85663555316
ENSMUSG00000051232	En	-1.15490908079	0.000681755212724	0.00670036891081	Tmem199	0.942793354188	2.09770243498
ENSMUSG00000021252	En	-1.34805677673	0.000682290446393	0.0067015153661	0610007P14Rik	3.3579303283	4.70598710504
ENSMUSG00000028224	En	-1.12278106838	0.000682927376039	0.00670365866976	Nbn	1.46329173963	2.586072808
ENSMUSG00000028759	En	-0.984109676184	0.000684947080163	0.00671936443223	Hp1bp3	5.05666989929	6.04077957548
ENSMUSG00000033429	En	-1.31806816476	0.000689211003885	0.00675705338163	Mcee	2.49204706921	3.81011523397
ENSMUSG00000035778	En	-1.03092500574	0.000693586519444	0.00679320773463	Ggta1	0.908989769646	1.93991477538
ENSMUSG00000026068	En	0.98980105402	0.000694171633595	0.00679320773463	Il18rap	2.04986423504	1.06006318102
ENSMUSG00000021241	En	-1.41991381499	0.000695051038615	0.00679765860001	Isca2	3.18115007579	4.60106389078
ENSMUSG00000034032	En	-0.879965942086	0.000697556671383	0.00681600643002	Rpap1	0.546639867792	1.42660580988
ENSMUSG00000024537	En	-1.38519550155	0.000697778547084	0.00681600643002	Psmg2	2.98347027321	4.36866577476
ENSMUSG00000027367	En	-1.07061432814	0.000700885779874	0.00684218374133	Stard7	1.09505919378	2.16567352192
ENSMUSG00000031826	En	-1.13947044788	0.00070314916502	0.00686009636317	Usp10	1.99978868824	3.13925913612
ENSMUSG00000028089	En	-1.08307344398	0.000703652233282	0.00686082354132	Chd1l	1.1045396986	2.18761314258
ENSMUSG00000036980	En	-1.29898946127	0.000705666588249	0.0068762763712	Taf6	1.73095165196	3.02994111323
ENSMUSG00000074151	En	0.815615576944	0.000707392909271	0.00688890539989	Nlrc5	1.85938226254	1.0437666856
ENSMUSG00000045948	En	-1.28901340805	0.00071262070471	0.00692975509453	Mrps12	3.10867539449	4.39768880254
ENSMUSG00000029622	En	-1.1837070448	0.000712886111224	0.00692975509453	Arpc1b	4.78902337616	5.97273042095
ENSMUSG00000074754	En	-1.1280230723	0.000721500553873	0.00699586589363	Gm561	1.03805707865	2.16608015095
ENSMUSG00000032902	En	-0.995695356245	0.000721871983527	0.00699586589363	Slc16a1	1.1298014064	2.12549676264
ENSMUSG00000069306	En	0.649495496965	0.000724779405867	0.00701979327763	Hist1h4m	1.03080186443	0.381306367462
ENSMUSG00000060550	En	1.17793313849	0.000728708122713	0.00704931543482	H2-Q7	3.51870247207	2.34076933358
ENSMUSG00000024217	En	-1.06262165395	0.000729386053318	0.00705161274977	Snrpc	2.77347433743	3.83609599137
ENSMUSG00000073838	En	-1.34768320077	0.000734498867163	0.00709675731037	Tufm	2.87864852899	4.22633172976
ENSMUSG00000039899	En	0.914813029161	0.000739178365696	0.00712906363542	Fgl2	2.06502767635	1.15021464719
ENSMUSG00000025144	En	-1.2681590176	0.000744114425373	0.00717234915727	Stra13	4.55679324998	5.82495226758
ENSMUSG00000020420	En	-0.680290339278	0.000744597101087	0.00717268326618	Zfp607	0.470736505385	1.15102684466
ENSMUSG00000078656	En	-1.39311152035	0.00074527546091	0.00717490085939	Vps25	3.87208551717	5.26519703752
ENSMUSG00000021569	En	-0.901548449783	0.00074712913352	0.00718698442303	Trip13	0.476562623375	1.37811107316
ENSMUSG00000025154	En	-0.827156302794	0.000748091141003	0.00718903911612	Arhgap19	0.57920398151	1.4063602843
ENSMUSG00000034875	En	-1.17083885381	0.000755976688228	0.00726045997512	Nudt19	1.58604716015	2.75688601396
ENSMUSG00000045273	En	-1.1627878106	0.000757388126514	0.00726798968719	Cenph	1.35668262262	2.51947043322
ENSMUSG00000020664	En	-1.32811180433	0.00075766863135	0.00726798968719	Dld	2.98091539135	4.30902719568
Nrros	Sy	-1.26202508203	0.000765722538856	0.00733645592285	Nrros	4.11853338918	5.38055847121
ENSMUSG00000028161	En	-1.1007352735	0.000770738742315	0.00738010003856	Ppp3ca	2.6700249332	3.7707602067
ENSMUSG00000009079	En	-0.765790862946	0.000772825372837	0.00739565703474	Ewsr1	5.49294740489	6.25873826783
ENSMUSG00000007038	En	-0.881431399877	0.000773673894326	0.0073986265499	Neu1	0.628676685365	1.51010808524
ENSMUSG00000020457	En	-1.3799651531	0.000774930246286	0.00740020853599	Drg1	4.50165642941	5.88162158251
ENSMUSG00000063884	En	-1.30730533234	0.000775179117966	0.00740020853599	Ptcd3	2.28370492776	3.5910102601
Snhg8	Sy	-1.00198863609	0.000775612112642	0.00740020853599	Snhg8	2.73011741353	3.73210604962
ENSMUSG00000055204	En	-0.965166422767	0.000782073675988	0.00745741486157	Ankrd17	1.95357178115	2.91873820391
ENSMUSG00000070780	En	0.965387237556	0.000782583368069	0.00745783316832	Rbm47	2.42330718978	1.45791995223
ENSMUSG00000029703	En	-1.22048610783	0.000784807526965	0.00747395436878	Lrwd1	1.89712035954	3.11760646738
ENSMUSG00000011752	En	-1.36484869401	0.000785208697582	0.00747395436878	Pgam1	5.47484856825	6.83969726226
ENSMUSG00000006678	En	-1.0540859465	0.000791035025325	0.00752046956975	Pola1	1.6868476012	2.7409335477
ENSMUSG00000073131	En	-0.921654942917	0.000792177985771	0.007525958871	Vma21	1.34767830083	2.26933324375
ENSMUSG00000030341	En	-1.19939372934	0.000792552570674	0.007525958871	Tnfrsf1a	2.32120035161	3.52059408095
ENSMUSG00000028059	En	-0.984818244616	0.000793404315344	0.0075281581181	Arhgef2	2.25649609579	3.24131434041
ENSMUSG00000029723	En	-0.879428085396	0.000793724603582	0.0075281581181	Tsc22d4	2.22966925399	3.10909733939
ENSMUSG00000024659	En	1.48935795345	0.000796162322632	0.00754234247653	Anxa1	8.43349166185	6.94413370841
ENSMUSG00000063281	En	-1.21051942886	0.000800772910018	0.00757705336252	Zfp35	1.39023606489	2.60075549375
ENSMUSG00000030869	En	-1.16031793716	0.00080233794827	0.00758737776243	Ndufab1	4.59133218335	5.75165012052
ENSMUSG00000019920	En	1.15766704339	0.000803073822506	0.00758985354092	Lims1	4.96783721581	3.81017017242
ENSMUSG00000025224	En	-0.822826297456	0.000809651917928	0.00764299953186	Gbf1	0.743833125417	1.56665942287
ENSMUSG00000086503	En	0.964561456923	0.00081058341058	0.0076464958591	Xist	2.3121343554	1.34757289847
ENSMUSG00000006289	En	-1.27984968593	0.000810977512101	0.0076464958591	Osgep	2.26967860341	3.54952828934
ENSMUSG00000027469	En	-1.16353100357	0.000811942348599	0.0076472387167	Tpx2	1.61015631695	2.77368732052
ENSMUSG00000036023	En	-1.24053093338	0.000812067216113	0.0076472387167	Parp2	3.93849289491	5.17902382829
